t_ms,LF_ref,LF_meas,RF_ref,RF_meas,LB_ref,LB_meas,RB_ref,RB_meas
2395,1117.83,1413.87,-317.69,-251.46,317.69,206.18,-1117.83,-751.11
2403,1117.83,1021.34,-317.69,-287.71,317.69,329.57,-1117.83,-1392.74
2415,1117.83,1205.46,-317.69,-588.94,317.69,480.00,-1117.83,-1069.20
2415,1117.83,860.93,-317.69,-540.72,317.69,431.99,-1117.83,-1230.45
2418,1117.83,1285.79,-317.69,-188.72,317.69,222.95,-1117.83,-717.68
2425,1117.83,1055.52,-317.69,-123.94,317.69,256.15,-1117.83,-1364.68
2449,1117.83,1280.17,-317.69,-406.71,317.69,406.53,-1117.83,-1214.53
2450,1117.83,886.69,-317.69,-710.67,317.69,619.98,-1117.83,-1219.66
2450,1117.83,1101.37,-317.69,-262.44,317.69,378.99,-1117.83,-719.34
2450,1117.83,1332.07,-317.69,25.68,317.69,-183.22,-1117.83,-1388.63
2458,1117.83,1178.49,-317.69,-341.11,317.69,210.15,-1117.83,-1262.98
2463,1117.83,884.24,-317.69,-360.35,317.69,593.57,-1117.83,-1135.47
2472,1117.83,1013.90,-317.69,-156.45,317.69,308.50,-1117.83,-569.10
2488,1117.83,1380.14,-317.69,-235.54,317.69,258.00,-1117.83,-1433.97
2488,1117.83,1015.85,-317.69,-427.13,317.69,244.47,-1117.83,-1199.61
2488,1117.83,1113.16,-317.69,-505.74,317.69,430.48,-1117.83,-1133.63
2490,1117.83,927.21,-317.69,-136.03,317.69,399.28,-1117.83,-874.16
2499,1117.83,1417.21,-317.69,-153.45,317.69,302.43,-1117.83,-1197.73
2509,1117.83,901.89,-317.69,-429.02,317.69,258.06,-1117.83,-1090.29
2510,1117.83,1167.70,-317.69,-332.17,317.69,331.53,-1117.83,-1144.16
2512,1117.83,1012.76,-317.69,-351.89,317.69,495.83,-1117.83,-961.29
2521,1117.83,1309.82,-317.69,-520.16,317.69,433.78,-1117.83,-1145.38
2528,1117.83,986.66,-317.69,-482.12,317.69,-31.97,-1117.83,-982.12
2534,1117.83,1103.88,-317.69,90.97,317.69,1.25,-1117.83,-1273.43
2541,1117.83,1025.08,-317.69,-274.54,317.69,540.06,-1117.83,-1270.80
2545,1117.83,1290.33,-317.69,-447.89,317.69,468.09,-1117.83,-822.31
2550,1117.83,1059.74,-317.69,-97.40,317.69,251.14,-1117.83,-1245.37
2556,1117.83,1038.77,-317.69,-75.66,317.69,184.25,-1117.83,-1123.96
2561,1117.83,1085.08,-317.69,-356.81,317.69,460.44,-1117.83,-1129.10
2575,1117.83,1177.43,-317.69,-587.78,317.69,524.51,-1117.83,-790.61
2575,1117.83,1194.59,-317.69,-458.21,317.69,296.71,-1117.83,-1287.69
2586,1117.83,934.29,-317.69,-129.17,317.69,197.78,-1117.83,-1031.39
2587,1117.83,1356.91,-317.69,-285.00,317.69,460.95,-1117.83,-1137.33
2595,1117.83,912.47,-317.69,-365.99,317.69,553.78,-1117.83,-927.51
2608,1117.83,1130.86,-317.69,-465.83,317.69,129.81,-1117.83,-1576.84
2608,1117.83,1006.92,-317.69,-552.87,317.69,-193.04,-1117.83,-1011.72
2616,1117.83,1366.61,-317.69,-369.27,317.69,435.56,-1117.83,-1033.97
2616,1117.83,925.37,-317.69,33.01,317.69,570.19,-1117.83,-799.04
2623,1117.83,1169.57,-317.69,-223.67,317.69,255.71,-1117.83,-1568.15
2630,1117.83,1092.77,-317.69,-461.65,317.69,174.05,-1117.83,-1016.66
2646,1117.83,1307.54,-317.69,-150.93,317.69,198.00,-1117.83,-1108.73
2646,1117.83,896.89,-317.69,-201.88,317.69,465.12,-1117.83,-1048.55
2654,1117.83,1101.38,-317.69,-329.30,317.69,512.13,-1117.83,-1297.71
2654,1117.83,1078.56,-317.69,-499.39,317.69,342.49,-1117.83,-765.15
2662,1117.83,1214.94,-317.69,-292.55,317.69,198.37,-1117.83,-1229.43
2666,1117.83,1162.16,-317.69,-151.58,317.69,327.57,-1117.83,-1120.89
2678,1117.83,1043.89,-317.69,-358.97,317.69,507.87,-1117.83,-1148.67
2679,1117.83,1131.13,-317.69,-354.58,317.69,394.76,-1117.83,-813.72
2685,1117.83,899.58,-317.69,-399.84,317.69,-105.97,-1117.83,-1337.12
2688,1117.83,1383.01,-317.69,-550.80,317.69,70.05,-1117.83,-1441.41
2696,1117.83,1050.54,-317.69,-371.11,317.69,505.04,-1117.83,-765.66
2700,1117.83,1163.27,-317.69,89.22,317.69,401.37,-1117.83,-959.07
2707,1117.83,874.78,-317.69,-223.33,317.69,289.90,-1117.83,-1207.04
2714,1117.83,1403.98,-317.69,-544.05,317.69,234.29,-1117.83,-1227.67
2717,1117.83,1078.18,-317.69,-199.12,317.69,387.57,-1117.83,-750.60
2726,1117.83,1128.54,-317.69,-229.21,317.69,476.10,-1117.83,-1183.79
2730,1117.83,794.86,-317.69,-351.53,317.69,342.44,-1117.83,-1358.14
2737,1117.83,1315.75,-317.69,-483.46,317.69,246.05,-1117.83,-1214.10
2742,1117.83,1191.20,-317.69,-200.92,317.69,474.07,-1117.83,-583.33
2755,1117.83,1235.22,-317.69,-222.28,317.69,538.49,-1117.83,-1034.06
2755,1117.83,848.84,-317.69,-419.45,317.69,127.73,-1117.83,-1471.35
2762,1117.83,1035.24,-317.69,-398.18,317.69,-93.29,-1117.83,-1341.88
2765,1117.83,1503.70,-317.69,-489.62,317.69,422.98,-1117.83,-514.52
2780,1117.83,1029.07,-317.69,-548.08,317.69,489.59,-1117.83,-1071.20
2780,1117.83,906.04,-317.69,-39.61,317.69,458.41,-1117.83,-1582.00
2784,1117.83,1027.48,-317.69,-70.04,317.69,499.75,-1117.83,-1057.81
2793,1117.83,1453.53,-317.69,-510.65,317.69,359.33,-1117.83,-348.93
2796,1117.83,978.37,-317.69,-263.46,317.69,138.15,-1117.83,-1604.33
2801,1117.83,1088.08,-317.69,-66.37,317.69,323.09,-1117.83,-1454.09
2810,1117.83,981.08,-317.69,-331.28,317.69,474.21,-1117.83,-963.21
2815,1117.83,1425.92,-317.69,-575.28,317.69,485.96,-1117.83,-428.25
2822,1117.83,903.68,-317.69,-383.10,317.69,342.05,-1117.83,-1130.35
2825,1117.83,1121.44,-317.69,33.04,317.69,154.78,-1117.83,-1343.65
2833,1117.83,1002.50,-317.69,-188.72,317.69,105.94,-1117.83,-1452.09
2838,1117.83,1361.04,-317.69,-491.53,317.69,278.95,-1117.83,-627.67
2845,1117.83,1046.90,-317.69,-310.32,317.69,349.76,-1117.83,-942.17
2854,1117.83,1109.34,-317.69,-305.69,317.69,322.21,-1117.83,-1113.95
2857,1117.83,1026.28,-317.69,-471.49,317.69,395.95,-1117.83,-1216.14
2862,1117.83,1187.35,-317.69,-547.09,317.69,384.00,-1117.83,-852.32
2883,1117.83,1158.84,-317.69,-75.12,317.69,307.82,-1117.83,-1324.93
2883,1117.83,967.05,-317.69,-109.51,317.69,194.46,-1117.83,-1094.92
2884,1117.83,1260.05,-317.69,-399.68,317.69,387.30,-1117.83,-1256.24
2893,1117.83,1001.40,-317.69,-298.19,317.69,485.73,-1117.83,-1027.66
2893,1117.83,1202.90,-317.69,-281.60,317.69,498.27,-1117.83,-962.53
2896,1117.83,1014.50,-317.69,-304.16,317.69,241.30,-1117.83,-847.58
2905,1117.83,1333.73,-317.69,-552.22,317.69,138.10,-1117.83,-1455.32
2924,1117.83,866.69,-317.69,-339.89,317.69,194.08,-1117.83,-1378.48
2924,1117.83,1071.68,-317.69,-253.81,317.69,391.75,-1117.83,-825.01
2924,1117.83,1028.72,-317.69,-228.28,317.69,362.11,-1117.83,-1208.83
2931,1117.83,1420.44,-317.69,-311.65,317.69,286.25,-1117.83,-1062.46
2935,1117.83,1014.14,-317.69,-533.69,317.69,298.20,-1117.83,-1037.45
2939,1117.83,1046.63,-317.69,-649.01,317.69,407.07,-1117.83,-927.84
2950,1117.83,1189.23,-317.69,-31.36,317.69,388.81,-1117.83,-1247.57
2953,1117.83,1159.85,-317.69,-57.47,317.69,200.45,-1117.83,-895.56
2962,1117.83,1033.46,-317.69,-500.72,317.69,271.18,-1117.83,-1216.80
2966,1117.83,975.11,-317.69,-300.59,317.69,357.65,-1117.83,-1127.25
2974,1117.83,1312.24,-317.69,-205.57,317.69,509.32,-1117.83,-1464.32
2979,1117.83,961.46,-317.69,-249.89,317.69,457.28,-1117.83,-779.13
2987,1117.83,1387.82,-317.69,-497.28,317.69,-17.85,-1117.83,-1022.75
2987,1117.83,946.48,-317.69,-377.07,317.69,105.74,-1117.83,-1116.60
2995,1117.83,1161.18,-317.69,-178.26,317.69,447.09,-1117.83,-1446.58
3001,1117.83,887.01,-317.69,-303.40,317.69,351.93,-1117.83,-830.79
3011,1117.83,1461.23,-317.69,-316.20,317.69,210.11,-1117.83,-1224.08
3018,1117.83,969.53,-317.69,-439.63,317.69,365.60,-1117.83,-1122.41
3018,1117.83,667.39,-317.69,-556.97,317.69,483.88,-1117.83,-1144.69
3024,1117.83,624.19,-317.69,-257.32,317.69,404.69,-1117.83,-813.49
3036,1117.83,1715.98,-317.69,47.52,317.69,188.22,-1117.83,-1416.32
3036,1117.83,1196.28,-317.69,-324.48,317.69,341.64,-1117.83,-1027.14
3041,1117.83,924.91,-317.69,-497.99,317.69,481.81,-1117.83,-1024.90
3050,1117.83,675.51,-317.69,-162.98,317.69,538.72,-1117.83,-872.08
3059,1117.83,1540.71,-317.69,-163.96,317.69,271.64,-1117.83,-1370.80
3064,1117.83,1129.50,-317.69,-393.55,317.69,2.80,-1117.83,-1074.50
3068,1117.83,1136.72,-317.69,-615.15,317.69,176.99,-1117.83,-1037.44
3072,1117.83,780.54,-317.69,-365.70,317.69,461.66,-1117.83,-797.90
3094,1117.83,1273.50,-317.69,-180.60,317.69,306.36,-1117.83,-1448.46
3094,1117.83,1307.54,-317.69,-227.95,317.69,255.70,-1117.83,-1335.86
3095,1117.83,1088.66,-317.69,-248.40,317.69,354.28,-1117.83,-761.15
3097,1117.83,809.24,-317.69,-597.34,317.69,515.96,-1117.83,-1153.73
3105,1117.83,1196.76,-317.69,-706.70,317.69,354.75,-1117.83,-1172.12
3116,1117.83,1338.79,-317.69,53.53,317.69,232.25,-1117.83,-1290.93
3122,1117.83,1024.14,-317.69,-5.04,317.69,287.72,-1117.83,-736.24
3122,1117.83,956.78,-317.69,-565.95,317.69,467.47,-1117.83,-1165.64
3130,1117.83,1120.07,-317.69,-275.77,317.69,488.07,-1117.83,-1184.08
3135,1117.83,1399.35,-317.69,-100.27,317.69,237.59,-1117.83,-1367.82
3138,1117.83,918.90,-317.69,-255.62,317.69,-88.97,-1117.83,-786.41
3164,1117.83,1037.61,-317.69,-618.82,317.69,270.13,-1117.83,-1219.01
3164,1117.83,1069.45,-317.69,-572.17,317.69,489.22,-1117.83,-1008.85
3164,1117.83,1371.16,-317.69,-61.24,317.69,296.40,-1117.83,-1305.58
3164,1117.83,966.14,-317.69,-138.56,317.69,219.93,-1117.83,-844.52
3171,1117.83,1207.39,-317.69,-387.73,317.69,333.57,-1117.83,-1287.63
3177,1117.83,1008.80,-317.69,-477.60,317.69,481.48,-1117.83,-905.60
3190,1117.83,1276.97,-317.69,-577.68,317.69,428.12,-1117.83,-1350.16
3191,1117.83,984.42,-317.69,-296.89,317.69,348.05,-1117.83,-1072.75
3193,1117.83,1146.51,-317.69,21.95,317.69,310.25,-1117.83,-1137.59
3196,1117.83,1075.92,-317.69,-302.60,317.69,443.53,-1117.83,-872.42
3208,1117.83,1193.29,-317.69,-449.69,317.69,463.80,-1117.83,-1317.78
3211,1117.83,1064.21,-317.69,-173.17,317.69,176.82,-1117.83,-965.73
3219,1117.83,1073.32,-317.69,-177.88,317.69,-87.28,-1117.83,-1108.69
3224,1117.83,1294.12,-317.69,-382.11,317.69,294.09,-1117.83,-864.50
3231,1117.83,1034.07,-317.69,-625.34,317.69,465.85,-1117.83,-1327.89
3233,1117.83,1031.68,-317.69,-355.28,317.69,243.36,-1117.83,-1251.98
3241,1117.83,1010.49,-317.69,-180.33,317.69,116.46,-1117.83,-861.59
3248,1117.83,1385.62,-317.69,-251.91,317.69,349.37,-1117.83,-1329.03
3254,1117.83,940.77,-317.69,-324.27,317.69,557.03,-1117.83,-997.19
3267,1117.83,1205.49,-317.69,-521.42,317.69,405.61,-1117.83,-1017.03
3267,1117.83,1033.34,-317.69,-723.17,317.69,210.37,-1117.83,-1020.35
3272,1117.83,1326.02,-317.69,-14.49,317.69,257.72,-1117.83,-1361.49
3276,1117.83,885.23,-317.69,-10.58,317.69,525.50,-1117.83,-992.30
3281,1117.83,1186.15,-317.69,-496.69,317.69,566.37,-1117.83,-1159.24
3289,1117.83,1051.60,-317.69,-324.37,317.69,49.80,-1117.83,-966.77
3298,1117.83,1180.34,-317.69,-240.04,317.69,-37.99,-1117.83,-1423.47
3302,1117.83,1052.41,-317.69,-240.00,317.69,557.96,-1117.83,-782.53
3309,1117.83,1164.70,-317.69,-419.12,317.69,827.17,-1117.83,-1221.30
3313,1117.83,991.33,-317.69,-396.42,317.69,491.47,-1117.83,-979.05
3320,1117.83,1084.65,-317.69,-129.67,317.69,87.26,-1117.83,-1375.39
3323,1117.83,1144.93,-317.69,-243.90,317.69,193.75,-1117.83,-869.74
3331,1117.83,1185.07,-317.69,-433.41,317.69,481.07,-1117.83,-1344.76
3338,1117.83,1128.95,-317.69,-430.15,317.69,477.91,-1117.83,-1112.86
3343,1117.83,922.27,-317.69,-454.17,317.69,416.08,-1117.83,-1154.76
3350,1117.83,1320.84,-317.69,-484.13,317.69,338.12,-1117.83,-798.47
3353,1117.83,1035.64,-317.69,-96.91,317.69,349.52,-1117.83,-1385.26
3360,1117.83,1273.20,-317.69,-107.94,317.69,127.53,-1117.83,-969.07
3369,1117.83,877.48,-317.69,-442.77,317.69,104.13,-1117.83,-1089.52
3375,1117.83,1266.08,-317.69,-249.08,317.69,387.20,-1117.83,-930.74
3378,1117.83,991.13,-317.69,-215.93,317.69,386.28,-1117.83,-1340.36
3404,1117.83,1360.77,-317.69,-414.55,317.69,300.32,-1117.83,-1201.04
3404,1117.83,899.39,-317.69,-605.02,317.69,261.01,-1117.83,-791.97
3404,1117.83,1135.26,-317.69,-231.74,317.69,275.94,-1117.83,-1015.16
3405,1117.83,1172.45,-317.69,-77.79,317.69,384.17,-1117.83,-1335.12
3411,1117.83,1255.11,-317.69,-459.01,317.69,360.00,-1117.83,-1315.18
3415,1117.83,875.90,-317.69,-368.84,317.69,360.00,-1117.83,-734.17
3430,1117.83,1061.28,-317.69,-377.76,317.69,381.93,-1117.83,-1141.96
3430,1117.83,1294.78,-317.69,-472.69,317.69,426.27,-1117.83,-1255.35
3433,1117.83,1146.88,-317.69,-391.10,317.69,255.05,-1117.83,-1494.90
3438,1117.83,1069.46,-317.69,-70.59,317.69,74.64,-1117.83,-543.02
3446,1117.83,943.61,-317.69,-207.80,317.69,169.67,-1117.83,-1076.78
3458,1117.83,1429.43,-317.69,-332.05,317.69,433.80,-1117.83,-1293.53
3458,1117.83,908.47,-317.69,-228.60,317.69,376.09,-1117.83,-1201.92
3465,1117.83,1141.28,-317.69,-291.71,317.69,289.58,-1117.83,-676.19
3478,1117.83,1006.69,-317.69,-397.78,317.69,258.41,-1117.83,-1388.44
3478,1117.83,1366.67,-317.69,-449.86,317.69,387.90,-1117.83,-1137.04
3481,1117.83,967.17,-317.69,-170.58,317.69,451.83,-1117.83,-1259.57
3491,1117.83,1173.18,-317.69,-276.33,317.69,365.85,-1117.83,-912.47
3499,1117.83,1020.76,-317.69,-357.56,317.69,212.17,-1117.83,-1099.43
3499,1117.83,1287.17,-317.69,-295.85,317.69,351.50,-1117.83,-899.00
3505,1117.83,1022.57,-317.69,-339.89,317.69,585.53,-1117.83,-1404.99
3520,1117.83,1111.14,-317.69,-549.92,317.69,231.50,-1117.83,-1226.93
3521,1117.83,1075.47,-317.69,-548.88,317.69,-158.79,-1117.83,-929.35
3523,1117.83,1202.87,-317.69,-152.82,317.69,362.23,-1117.83,-935.41
3530,1117.83,1119.03,-317.69,-100.48,317.69,479.69,-1117.83,-1337.97
3533,1117.83,1039.43,-317.69,-178.15,317.69,280.82,-1117.83,-1104.90
3542,1117.83,1341.61,-317.69,-288.87,317.69,297.92,-1117.83,-816.20
3545,1117.83,917.98,-317.69,-473.94,317.69,311.99,-1117.83,-1174.18
3553,1117.83,1126.71,-317.69,-565.45,317.69,423.20,-1117.83,-1269.96
3564,1117.83,1029.50,-317.69,-110.05,317.69,351.92,-1117.83,-1293.69
3564,1117.83,1376.05,-317.69,-254.04,317.69,287.74,-1117.83,-773.85
3569,1117.83,915.46,-317.69,-447.25,317.69,258.41,-1117.83,-1439.14
3577,1117.83,1191.73,-317.69,-376.48,317.69,318.33,-1117.83,-1202.35
3582,1117.83,1084.38,-317.69,-429.79,317.69,472.10,-1117.83,-1197.47
3593,1117.83,1307.69,-317.69,-515.94,317.69,419.71,-1117.83,-753.50
3600,1117.83,842.61,-317.69,-102.41,317.69,19.33,-1117.83,-1428.99
3601,1117.83,1007.25,-317.69,-48.16,317.69,39.77,-1117.83,-989.68
3607,1114.74,1080.08,-316.81,-443.60,316.81,479.04,-1114.74,-1109.61
3615,1114.74,1329.70,-316.81,-362.01,316.81,390.93,-1114.74,-1124.18
3617,1114.74,1109.24,-316.81,-144.65,316.81,210.38,-1114.74,-1276.22
3631,1114.74,1121.63,-316.81,-235.81,316.81,273.25,-1114.74,-910.63
3631,1114.74,1026.13,-316.81,-424.83,316.81,478.06,-1114.74,-1113.48
3644,1114.74,976.86,-316.81,-519.89,316.81,514.04,-1114.74,-1048.40
3644,1114.74,1276.32,-316.81,-175.44,316.81,251.81,-1114.74,-1204.44
3647,1114.74,1112.92,-316.81,-221.68,316.81,196.51,-1114.74,-961.33
3655,1114.74,1133.52,-316.81,-355.73,316.81,337.97,-1114.74,-1187.99
3661,1114.74,857.64,-316.81,-282.32,316.81,609.49,-1114.74,-1495.57
3670,1114.74,1357.33,-316.81,-436.75,316.81,401.15,-1114.74,-819.22
3680,1114.74,1124.34,-316.81,-613.43,316.81,-206.36,-1114.74,-896.37
3680,1114.74,1253.51,-316.81,-247.98,316.81,170.84,-1114.74,-1257.65
3684,1114.74,803.48,-316.81,61.14,316.81,677.09,-1114.74,-1340.87
3702,1114.74,1196.96,-316.81,-399.99,316.81,324.48,-1114.74,-786.13
3714,1114.74,1245.73,-316.81,-427.81,316.81,152.40,-1114.74,-1363.11
3714,1114.74,1391.76,-316.81,-71.06,316.81,160.16,-1114.74,-1185.29
3714,1114.74,830.62,-316.81,-75.66,316.81,371.55,-1114.74,-1235.64
3714,1114.74,948.86,-316.81,-432.45,316.81,587.85,-1114.74,-621.38
3721,1114.74,1264.76,-316.81,-703.23,316.81,422.10,-1114.74,-1364.35
3734,1114.74,1367.65,-316.81,-347.79,316.81,164.76,-1114.74,-1239.45
3741,1114.74,939.04,-316.81,-102.40,316.81,278.77,-1114.74,-1067.61
3742,1114.74,843.96,-316.81,-325.27,316.81,517.95,-1114.74,-593.01
3752,1114.74,1423.54,-316.81,-415.41,316.81,477.88,-1114.74,-1499.85
3752,1114.74,1106.10,-316.81,-493.48,316.81,11.44,-1114.74,-1544.36
3755,1114.74,1159.70,-316.81,-563.35,316.81,-61.78,-1114.74,-735.53
3763,1114.74,925.73,-316.81,-63.94,316.81,449.51,-1114.74,-513.68
3768,1114.74,1363.96,-316.81,-59.65,316.81,475.17,-1114.74,-1655.33
3774,1114.74,892.00,-316.81,-462.54,316.81,262.64,-1114.74,-1393.79
3784,1114.74,1155.08,-316.81,-304.20,316.81,223.85,-1114.74,-807.08
3788,1114.74,1144.93,-316.81,-68.42,316.81,328.08,-1114.74,-767.64
3798,1114.74,1385.04,-316.81,-171.31,316.81,489.85,-1114.74,-1369.97
3804,1114.74,1000.65,-316.81,-439.30,316.81,330.33,-1114.74,-1428.34
3804,1114.74,973.77,-316.81,-571.41,316.81,260.75,-1114.74,-942.97
3809,1114.74,1021.32,-316.81,-170.97,316.81,403.47,-1114.74,-849.06
3817,1114.74,1350.36,-316.81,-50.19,316.81,534.03,-1114.74,-1082.53
3824,1114.74,1199.43,-316.81,-416.20,316.81,261.09,-1114.74,-1149.27
3827,1114.74,881.75,-316.81,-405.33,316.81,-74.90,-1114.74,-1129.21
3840,1114.74,1160.47,-316.81,-390.27,316.81,204.57,-1114.74,-1096.85
3846,1114.74,1061.76,-316.81,-510.94,316.81,464.72,-1114.74,-1020.94
3849,1114.74,1234.03,-316.81,-309.04,316.81,306.54,-1114.74,-1363.19
3852,1114.74,995.26,-316.81,33.48,316.81,150.06,-1114.74,-1109.48
3857,1114.74,1366.15,-316.81,-290.60,316.81,339.71,-1114.74,-1182.81
3865,1114.74,876.93,-316.81,-473.61,316.81,437.39,-1114.74,-749.47
3879,1114.74,1157.28,-316.81,-164.54,316.81,431.94,-1114.74,-1345.81
3880,1114.74,1040.54,-316.81,-189.88,316.81,226.04,-1114.74,-1176.59
3882,1114.74,1323.08,-316.81,-412.97,316.81,309.87,-1114.74,-1195.43
3888,1114.74,932.99,-316.81,-569.60,316.81,358.19,-1114.74,-767.30
3920,1114.74,1137.19,-316.81,-205.09,316.81,471.84,-1114.74,-1465.33
3920,1114.74,1093.90,-316.81,-149.43,316.81,438.05,-1114.74,-1053.90
3921,1114.74,1297.85,-316.81,-428.48,316.81,127.95,-1114.74,-1036.19
3921,1111.65,974.53,-315.93,-430.21,315.93,33.76,-1111.65,-815.27
3921,1111.65,1041.55,-315.93,-524.08,315.93,300.56,-1111.65,-1526.87
3923,1111.65,1036.17,-315.93,-490.25,315.93,398.29,-1111.65,-893.80
3929,1111.65,1175.92,-315.93,-6.18,315.93,325.85,-1111.65,-1077.78
3936,1111.65,1389.81,-315.93,-155.35,315.93,335.96,-1111.65,-1126.58
3945,1108.56,928.25,-315.05,-491.24,315.05,336.00,-1108.56,-1358.56
3949,1108.56,1072.59,-315.05,-156.60,315.05,372.30,-1108.56,-916.08
3952,1108.56,863.50,-315.05,-25.96,315.05,220.62,-1108.56,-1011.54
3962,1108.56,1508.61,-315.05,-239.58,315.05,363.85,-1108.56,-968.22
3968,1108.56,981.89,-315.05,-562.96,315.05,427.56,-1108.56,-1386.92
3977,1105.48,1071.53,-314.18,-623.99,314.18,463.79,-1105.48,-1236.25
3977,1105.48,884.17,-314.18,-31.36,314.18,318.32,-1105.48,-1000.54
3985,1105.48,1209.10,-314.18,29.97,314.18,176.13,-1105.48,-1104.82
3993,1105.48,925.27,-314.18,-480.03,314.18,149.74,-1105.48,-910.04
3999,1105.48,1290.36,-314.18,-436.54,314.18,292.76,-1105.48,-1192.40
4007,1105.48,965.00,-314.18,-332.12,314.18,473.32,-1105.48,-1077.73
