t_ms,LF_ref,LF_meas,RF_ref,RF_meas,LB_ref,LB_meas,RB_ref,RB_meas
3196,958.81,715.37,191.40,304.19,-191.40,-283.88,-958.81,-791.80
3203,957.93,1385.35,188.31,186.06,-188.31,-242.07,-957.93,-1041.23
3206,957.93,1116.16,188.31,244.15,-188.31,-144.36,-957.93,-1089.10
3213,957.06,771.70,185.22,166.49,-185.22,-140.80,-957.06,-956.43
3219,957.06,508.59,185.22,60.08,-185.22,-369.13,-957.06,-791.45
3227,957.06,1260.73,185.22,167.61,-185.22,-405.50,-957.06,-875.47
3239,957.06,1173.55,185.22,325.20,-185.22,51.10,-957.06,-1210.64
3240,957.06,1103.29,185.22,308.68,-185.22,28.22,-957.06,-619.50
3244,957.06,456.80,185.22,425.26,-185.22,-345.29,-957.06,-1060.27
3253,957.06,909.98,185.22,208.40,-185.22,-357.90,-957.06,-951.92
3256,957.06,1226.22,185.22,36.37,-185.22,12.44,-957.06,-1231.33
3262,957.06,1095.15,185.22,215.60,-185.22,75.63,-957.06,-804.53
3269,957.06,758.02,185.22,179.72,-185.22,-195.12,-957.06,-604.22
3272,957.06,640.28,185.22,-73.68,-185.22,-303.83,-957.06,-651.67
3279,957.06,1327.56,185.22,111.30,-185.22,-282.08,-957.06,-923.54
3287,957.93,1052.38,188.31,188.03,-188.31,4.37,-957.93,-1582.71
3292,957.93,1076.21,188.31,162.00,-188.31,50.33,-957.93,-564.65
3301,957.93,517.72,188.31,173.73,-188.31,-251.25,-957.93,-382.29
3307,957.93,927.22,188.31,141.88,-188.31,-416.70,-957.93,-1454.84
3310,957.93,1222.93,188.31,50.08,-188.31,-291.59,-957.93,-1110.49
3319,958.81,1236.56,191.40,91.85,-191.40,87.45,-958.81,-891.01
3324,958.81,620.75,191.40,351.74,-191.40,-65.38,-958.81,-478.69
3327,958.81,589.22,191.40,339.95,-191.40,-362.00,-958.81,-1358.30
3335,958.81,1354.58,191.40,76.74,-191.40,-320.15,-958.81,-1148.74
3340,958.81,1292.46,191.40,105.62,-191.40,-73.03,-958.81,-950.97
3347,958.81,732.59,191.40,309.50,-191.40,13.75,-958.81,-539.59
3352,958.81,466.65,191.40,117.36,-191.40,-107.74,-958.81,-699.22
3356,957.93,1329.04,188.31,58.21,-188.31,-292.42,-957.93,-1625.03
3363,957.93,1099.64,188.31,227.63,-188.31,-429.73,-957.93,-994.94
3372,957.93,1011.90,188.31,278.06,-188.31,-402.07,-957.93,-675.67
3375,957.93,538.37,188.31,271.50,-188.31,-164.21,-957.93,-563.45
3382,957.93,1060.94,188.31,371.94,-188.31,74.64,-957.93,-1577.63
3391,957.93,1286.80,188.31,117.66,-188.31,-237.14,-957.93,-998.53
3407,957.93,954.38,188.31,80.37,-188.31,-391.74,-957.93,-803.21
3407,957.06,623.58,185.22,316.93,-185.22,-247.20,-957.06,-700.81
3408,957.06,530.46,185.22,256.49,-185.22,33.49,-957.06,-805.18
3410,957.06,1447.99,185.22,-110.58,-185.22,148.10,-957.06,-1455.17
3419,957.06,1086.91,185.22,61.38,-185.22,-386.17,-957.06,-977.04
3422,956.18,874.53,182.13,311.56,-182.13,-224.02,-956.18,-769.19
3430,956.18,535.14,182.13,248.25,-182.13,-90.11,-956.18,-526.91
3437,956.18,1042.54,182.13,76.68,-182.13,-163.95,-956.18,-1335.78
3441,952.21,1384.09,179.92,24.23,-179.92,-262.15,-952.21,-1075.48
3448,952.21,1000.24,179.92,132.64,-179.92,-183.91,-952.21,-991.45
3454,952.21,493.25,179.92,329.52,-179.92,-156.00,-952.21,-720.78
3467,952.21,775.21,179.92,293.72,-179.92,-303.35,-952.21,-652.34
3474,951.34,1446.67,176.83,123.07,-176.83,-222.12,-951.34,-1410.04
3474,951.34,989.57,176.83,268.76,-176.83,-22.24,-951.34,-1009.17
3478,951.34,841.94,176.83,304.13,-176.83,-74.08,-951.34,-984.00
3493,950.46,552.70,173.75,26.81,-173.75,-323.73,-950.46,-570.83
3493,950.46,1097.97,173.75,45.92,-173.75,-321.91,-950.46,-1288.08
3502,950.46,1223.41,173.75,303.13,-173.75,-145.91,-950.46,-976.53
3505,950.46,1296.78,173.75,324.30,-173.75,-189.92,-950.46,-1133.71
3509,950.46,429.86,173.75,383.37,-173.75,-229.79,-950.46,-841.09
3512,950.46,516.43,173.75,233.11,-173.75,-158.39,-950.46,-713.93
3519,950.46,1522.21,173.75,-49.57,-173.75,-223.85,-950.46,-1098.48
3526,950.46,1390.37,173.75,109.81,-173.75,-343.74,-950.46,-838.38
3546,950.46,605.87,173.75,457.21,-173.75,-74.69,-950.46,-1049.24
3547,950.46,296.52,173.75,69.16,-173.75,-13.27,-950.46,-649.81
3547,950.46,1399.17,173.75,-286.40,-173.75,-195.41,-950.46,-1357.49
3550,950.46,1303.05,173.75,485.26,-173.75,-439.27,-950.46,-820.84
3557,950.46,879.17,173.75,284.53,-173.75,-227.66,-950.46,-1166.72
3560,950.46,347.07,173.75,74.18,-173.75,103.43,-950.46,-810.29
3567,950.46,894.41,173.75,70.20,-173.75,38.70,-950.46,-845.18
3574,950.46,1528.64,173.75,95.99,-173.75,-211.65,-950.46,-1005.91
3581,950.46,1027.11,173.75,170.12,-173.75,-240.27,-950.46,-730.64
3586,950.46,568.74,173.75,297.20,-173.75,-195.88,-950.46,-1215.61
3592,950.46,492.33,173.75,216.39,-173.75,-3.35,-950.46,-736.22
3596,950.46,1355.71,173.75,-25.08,-173.75,-40.15,-950.46,-1119.14
3607,950.46,1394.92,173.75,32.06,-173.75,-213.46,-950.46,-842.89
3612,950.46,919.79,173.75,340.92,-173.75,-338.31,-950.46,-1318.14
3615,950.46,261.87,173.75,378.87,-173.75,-287.71,-950.46,-703.89
3622,946.49,800.41,171.54,-136.26,-171.54,19.25,-946.49,-786.50
3629,946.49,1483.88,171.54,-14.84,-171.54,-35.38,-946.49,-1090.34
3634,946.49,970.04,171.54,335.23,-171.54,-345.38,-946.49,-876.22
3640,946.49,501.28,171.54,303.65,-171.54,-447.81,-946.49,-1179.89
3646,946.49,876.78,171.54,115.29,-171.54,-134.17,-946.49,-559.82
3653,945.61,1325.91,168.45,82.20,-168.45,-64.24,-945.61,-1167.56
3656,945.61,932.67,168.45,264.87,-168.45,-221.41,-945.61,-973.14
3667,945.61,948.22,168.45,439.42,-168.45,-365.63,-945.61,-1182.44
3672,945.61,600.77,168.45,174.24,-168.45,-357.65,-945.61,-730.19
3678,942.53,1127.75,169.32,-14.93,-169.32,-9.75,-942.53,-635.76
3681,942.53,1019.39,169.32,113.47,-169.32,-12.92,-942.53,-1215.59
3688,942.53,1055.38,169.32,262.38,-169.32,-235.61,-942.53,-964.32
3692,942.53,695.12,169.32,-29.99,-169.32,-218.07,-942.53,-1024.62
3714,942.53,715.18,169.32,-94.26,-169.32,-192.01,-942.53,-579.21
3714,938.56,1267.82,167.11,280.04,-167.11,-106.10,-938.56,-1252.70
3714,938.56,1036.87,167.11,225.97,-167.11,-30.09,-938.56,-818.15
3718,938.56,971.99,167.11,125.13,-167.11,-53.95,-938.56,-1091.87
3725,938.56,502.80,167.11,48.32,-167.11,-111.84,-938.56,-945.74
3729,938.56,1161.56,167.11,59.99,-167.11,-155.95,-938.56,-1005.30
3736,938.56,991.38,167.11,183.24,-167.11,-213.88,-938.56,-1035.94
3741,938.56,1046.98,167.11,379.71,-167.11,-240.26,-938.56,-728.27
3749,938.56,674.33,167.11,305.76,-167.11,-47.11,-938.56,-1108.44
3758,938.56,879.06,167.11,164.17,-167.11,14.03,-938.56,-701.85
3760,938.56,1287.15,167.11,162.00,-167.11,-207.21,-938.56,-1147.30
3775,938.56,824.52,167.11,120.45,-167.11,-329.41,-938.56,-950.29
3775,938.56,891.28,167.11,73.85,-167.11,-246.62,-938.56,-1116.92
3778,938.56,678.42,167.11,143.66,-167.11,-3.43,-938.56,-636.57
3782,938.56,1317.17,167.11,309.77,-167.11,-39.83,-938.56,-797.08
3789,938.56,983.70,167.11,276.55,-167.11,-227.04,-938.56,-1293.13
3798,938.56,965.24,167.11,293.43,-167.11,-304.15,-938.56,-925.69
3804,939.44,667.95,170.20,351.59,-170.20,-283.85,-939.44,-916.70
3814,939.44,915.28,170.20,15.08,-170.20,-94.07,-939.44,-556.50
3815,939.44,1297.94,170.20,33.56,-170.20,-41.81,-939.44,-1227.98
3829,939.44,920.94,170.20,365.45,-170.20,-173.26,-939.44,-926.40
3829,939.44,752.99,170.20,176.48,-170.20,-414.82,-939.44,-968.78
3832,939.44,672.98,170.20,-191.00,-170.20,-392.20,-939.44,-867.03
3838,939.44,1326.35,170.20,239.13,-170.20,-137.69,-939.44,-755.96
3843,936.35,851.01,171.08,280.49,-171.08,3.78,-936.35,-1173.02
3852,936.35,1069.36,171.08,113.41,-171.08,-220.97,-936.35,-833.31
3855,936.35,672.53,171.08,95.97,-171.08,-254.20,-936.35,-1135.97
3862,933.26,833.40,171.96,109.52,-171.96,-183.95,-933.26,-674.33
3869,933.26,1159.29,171.96,97.80,-171.96,-81.92,-933.26,-1076.14
3874,930.18,1151.96,172.84,133.46,-172.84,-52.51,-930.18,-933.70
3880,930.18,850.42,172.84,307.36,-172.84,-66.00,-930.18,-1039.41
3884,930.18,448.95,172.84,252.61,-172.84,-54.04,-930.18,-1025.03
3891,930.18,1108.06,172.84,39.98,-172.84,-54.00,-930.18,-663.13
3900,930.18,1126.69,172.84,175.24,-172.84,-30.04,-930.18,-1074.41
3907,930.18,1147.30,172.84,415.01,-172.84,-30.00,-930.18,-757.12
3919,930.18,510.57,172.84,108.01,-172.84,-62.36,-930.18,-1088.18
3919,930.18,671.02,172.84,-19.69,-172.84,-113.68,-930.18,-770.04
3922,930.18,1415.20,172.84,177.19,-172.84,-179.42,-930.18,-1078.32
3928,930.18,1236.90,172.84,323.90,-172.84,-228.22,-930.18,-922.05
3934,930.18,555.50,172.84,276.05,-172.84,-74.24,-930.18,-926.00
3939,930.18,525.96,172.84,285.80,-172.84,-0.07,-930.18,-1113.61
3950,930.18,1396.56,172.84,182.11,-172.84,-109.51,-930.18,-744.48
3953,930.18,977.55,172.84,-14.93,-172.84,-337.70,-930.18,-991.25
3958,930.18,961.11,172.84,128.73,-172.84,-332.33,-930.18,-727.12
3965,930.18,594.86,172.84,455.18,-172.84,14.29,-930.18,-1219.20
3970,929.30,856.43,169.75,139.39,-169.75,17.71,-929.30,-794.75
3974,929.30,1345.99,169.75,-306.71,-169.75,-259.07,-929.30,-685.49
3982,929.30,1152.03,169.75,365.72,-169.75,-362.08,-929.30,-1160.41
3990,929.30,642.92,169.75,446.76,-169.75,-404.29,-929.30,-1103.50
3995,929.30,516.12,169.75,71.09,-169.75,-390.01,-929.30,-1045.21
4002,930.18,1300.98,172.84,-69.85,-172.84,-210.76,-930.18,-504.60
4005,930.18,1072.37,172.84,174.84,-172.84,-179.73,-930.18,-1097.13
4019,931.05,966.27,175.92,273.02,-175.92,-323.79,-931.05,-942.04
4019,931.05,525.04,175.92,335.95,-175.92,-210.66,-931.05,-1142.56
4022,931.05,1046.13,175.92,119.18,-175.92,23.61,-931.05,-756.79
4029,931.93,1130.50,179.01,-2.24,-179.01,-107.46,-931.93,-457.90
4035,931.93,1082.79,179.01,309.02,-179.01,-337.73,-931.93,-472.76
4043,936.77,735.86,184.31,443.35,-184.31,-246.89,-936.77,-1012.38
4048,936.77,582.22,184.31,55.25,-184.31,32.83,-936.77,-1241.02
4054,940.74,1272.81,186.52,21.94,-186.52,15.92,-940.74,-928.91
4066,940.74,1007.68,186.52,246.15,-186.52,-225.15,-940.74,-283.13
4066,940.74,1063.46,186.52,373.51,-186.52,-293.95,-940.74,-1300.62
4072,944.70,572.46,188.73,446.11,-188.73,-209.95,-944.70,-1082.74
4076,944.70,878.66,188.73,235.01,-188.73,43.30,-944.70,-1001.58
4083,945.58,1224.11,191.82,-49.61,-191.82,-24.87,-945.58,-698.86
4096,945.58,1195.25,191.82,225.07,-191.82,-278.06,-945.58,-683.14
4097,946.46,704.04,194.91,362.67,-194.91,-340.43,-946.46,-1435.62
4111,946.46,492.40,194.91,-103.10,-194.91,-212.23,-946.46,-967.07
4111,946.46,1388.43,194.91,45.25,-194.91,-3.89,-946.46,-830.37
4122,949.55,1063.32,194.03,262.42,-194.03,-39.51,-949.55,-531.29
4123,949.55,930.24,194.03,186.28,-194.03,-335.88,-949.55,-1119.19
4126,949.55,562.91,194.03,185.73,-194.03,-356.33,-949.55,-1278.59
4134,949.55,1235.28,194.03,177.59,-194.03,-150.40,-949.55,-756.79
4140,948.67,1075.91,190.94,86.09,-190.94,-141.04,-948.67,-734.11
4145,948.67,898.17,190.94,145.22,-190.94,-325.04,-948.67,-817.86
4150,948.67,669.42,190.94,333.58,-190.94,-398.12,-948.67,-1478.54
4159,948.67,809.56,190.94,228.13,-190.94,-402.07,-948.67,-852.34
4163,948.67,1506.05,190.94,149.74,-190.94,-30.35,-948.67,-907.74
4166,947.79,1335.77,187.85,270.87,-187.85,28.43,-947.79,-577.40
4173,947.79,647.18,187.85,170.06,-187.85,-318.18,-947.79,-1065.18
4183,947.79,542.84,187.85,8.22,-187.85,-404.68,-947.79,-1205.39
4188,947.79,1428.96,187.85,114.01,-187.85,-59.26,-947.79,-777.14
4191,947.79,1082.17,187.85,297.81,-187.85,125.98,-947.79,-827.43
4198,946.91,889.45,184.76,260.78,-184.76,-239.19,-946.91,-663.03
4205,946.91,496.91,184.76,339.78,-184.76,-242.51,-946.91,-1449.03
4209,946.04,1167.66,181.68,376.04,-181.68,-180.28,-946.04,-1127.35
4225,946.04,1070.20,181.68,100.82,-181.68,-126.41,-946.04,-959.43
4225,946.04,1042.12,181.68,81.90,-181.68,-115.80,-946.04,-396.26
4229,946.04,731.59,181.68,229.76,-181.68,-113.74,-946.04,-1029.87
4232,946.04,618.08,181.68,70.11,-181.68,-149.70,-946.04,-1219.43
4240,945.16,1291.65,178.59,-69.58,-178.59,-303.19,-945.16,-792.20
4246,945.16,1112.91,178.59,245.48,-178.59,-296.12,-945.16,-895.71
4252,945.16,1036.98,178.59,200.48,-178.59,-7.63,-945.16,-726.95
4266,945.16,421.12,178.59,84.37,-178.59,52.06,-945.16,-1335.18
4267,946.04,714.86,181.68,147.52,-181.68,-217.55,-946.04,-859.55
4271,946.04,1342.94,181.68,200.07,-181.68,-351.84,-946.04,-1047.44
4274,946.04,1287.58,181.68,150.09,-181.68,-287.72,-946.04,-737.52
4285,946.91,587.17,184.76,279.00,-184.76,-80.74,-946.91,-855.02
4289,946.91,429.70,184.76,314.34,-184.76,-137.38,-946.91,-1117.96
4296,947.79,1397.53,187.85,123.39,-187.85,-397.43,-947.79,-920.45
4300,947.79,1329.34,187.85,217.54,-187.85,-404.70,-947.79,-975.58
4307,950.88,659.74,186.97,314.05,-186.97,-203.89,-950.88,-677.56
4312,950.88,390.40,186.97,88.74,-186.97,-18.87,-950.88,-1288.67
4332,950.88,1277.20,186.97,95.42,-186.97,-107.78,-950.88,-818.44
4344,952.64,1197.81,193.15,307.27,-193.15,-302.24,-952.64,-1121.87
4344,952.64,985.76,193.15,300.04,-193.15,-318.03,-952.64,-797.68
4344,952.64,560.60,193.15,435.77,-193.15,-113.16,-952.64,-825.23
4345,952.64,753.33,193.15,284.14,-193.15,37.42,-952.64,-1013.82
4348,953.51,1429.76,196.24,96.39,-196.24,-71.60,-953.51,-777.11
4355,953.51,1046.86,196.24,147.78,-196.24,-276.86,-953.51,-1206.50
4363,953.51,655.41,196.24,187.79,-196.24,-365.68,-953.51,-660.89
4366,953.51,529.61,196.24,4.33,-196.24,-178.34,-953.51,-1048.83
4371,953.51,1258.97,196.24,54.29,-196.24,69.28,-953.51,-996.19
4382,953.51,1219.93,196.24,242.02,-196.24,-43.97,-953.51,-1317.36
4385,953.51,1013.45,196.24,260.96,-196.24,-469.25,-953.51,-613.54
4387,954.39,485.12,199.33,104.78,-199.33,-414.89,-954.39,-679.41
4397,954.39,802.46,199.33,59.97,-199.33,-46.68,-954.39,-1226.96
4401,954.39,1438.95,199.33,191.53,-199.33,-98.04,-954.39,-1047.08
4411,954.39,1089.91,199.33,372.89,-199.33,-315.47,-954.39,-1027.07
4414,954.39,721.55,199.33,192.76,-199.33,-252.76,-954.39,-447.48
4427,957.48,518.74,198.45,60.28,-198.45,-156.01,-957.48,-1011.67
4440,957.48,1295.04,198.45,312.79,-198.45,-299.03,-957.48,-1191.59
4440,957.48,1151.93,198.45,328.44,-198.45,-362.39,-957.48,-1212.18
4440,957.48,1049.65,198.45,17.91,-198.45,-378.53,-957.48,-510.71
4446,957.48,518.26,198.45,33.60,-198.45,-39.47,-957.48,-597.29
4449,957.48,815.00,198.45,305.42,-198.45,27.90,-957.48,-1536.53
4456,957.48,1386.54,198.45,312.31,-198.45,-337.29,-957.48,-987.54
4460,957.48,1261.66,198.45,423.74,-198.45,-333.63,-957.48,-917.05
4467,957.48,635.12,198.45,184.71,-198.45,-61.11,-957.48,-527.44
4475,957.48,420.06,198.45,70.29,-198.45,14.06,-957.48,-1256.47
4482,957.48,1331.55,198.45,227.64,-198.45,-138.33,-957.48,-1221.85
4486,957.48,1289.67,198.45,203.76,-198.45,-169.80,-957.48,-1155.03
4494,957.48,780.32,198.45,-65.24,-198.45,-201.92,-957.48,-435.70
4497,957.48,458.56,198.45,126.60,-198.45,-266.25,-957.48,-585.52
4504,957.48,1340.26,198.45,257.99,-198.45,-174.03,-957.48,-1691.85
4508,957.48,1178.27,198.45,246.00,-198.45,-99.98,-957.48,-881.61
4515,958.36,847.85,201.54,212.07,-201.54,-231.65,-958.36,-608.15
4530,958.36,558.43,201.54,120.07,-201.54,-367.97,-958.36,-694.05
4530,958.36,898.75,201.54,225.94,-201.54,-125.19,-958.36,-1566.01
4533,962.32,1353.75,203.75,371.67,-203.75,-40.24,-962.32,-1100.77
4543,962.32,941.13,203.75,252.66,-203.75,-253.76,-962.32,-887.42
4546,962.32,724.89,203.75,208.44,-203.75,-344.02,-962.32,-549.44
4572,962.32,643.60,203.75,199.80,-203.75,-244.09,-962.32,-976.67
4572,963.20,1497.01,206.84,94.52,-206.84,-238.20,-963.20,-1339.06
4573,963.20,1086.41,206.84,191.99,-206.84,-229.80,-963.20,-917.97
4573,963.20,852.64,206.84,347.90,-206.84,-202.21,-963.20,-803.34
4579,964.08,500.31,209.92,322.24,-209.92,-374.92,-964.08,-622.91
4582,964.08,996.12,209.92,385.75,-209.92,-262.80,-964.08,-1418.65
4595,964.08,1269.41,209.92,180.64,-209.92,-42.88,-964.08,-822.45
4596,964.08,1236.83,209.92,148.20,-209.92,-147.54,-964.08,-1042.73
4598,964.08,488.42,209.92,173.69,-209.92,-353.34,-964.08,-735.27
4610,964.08,680.91,209.92,74.45,-209.92,-166.58,-964.08,-1044.20
4613,964.08,1417.71,209.92,-17.92,-209.92,47.30,-964.08,-1037.10
4616,964.08,1385.05,209.92,152.96,-209.92,-37.91,-964.08,-1015.29
4627,964.08,487.98,209.92,244.15,-209.92,-288.57,-964.08,-976.77
4632,964.08,535.11,209.92,257.76,-209.92,-320.10,-964.08,-775.62
4638,964.08,1518.38,209.92,140.70,-209.92,-129.69,-964.08,-1172.66
4641,964.08,2308.60,209.92,94.24,-209.92,-153.79,-964.08,-822.84
4648,964.08,1192.34,209.92,339.13,-209.92,-364.95,-964.08,-1218.77
4652,964.08,345.75,209.92,376.00,-209.92,-248.96,-964.08,-666.90
4661,964.08,819.40,209.92,182.17,-209.92,-155.97,-964.08,-999.83
4664,964.08,1726.57,209.92,182.63,-209.92,-274.84,-964.08,-984.72
4671,964.08,753.36,209.92,173.77,-209.92,-264.45,-964.08,-977.06
4678,964.08,630.08,209.92,96.38,-209.92,-240.00,-964.08,-947.70
4690,963.20,1015.81,206.84,133.22,-206.84,-341.36,-963.20,-902.59
4705,963.20,1252.36,206.84,297.15,-206.84,-341.73,-963.20,-1119.80
4705,963.20,860.00,206.84,288.35,-206.84,-287.68,-963.20,-798.60
4705,962.32,791.75,203.75,296.40,-203.75,-24.65,-962.32,-1276.39
4707,962.32,1093.53,203.75,386.13,-203.75,-39.48,-962.32,-737.48
4716,962.32,969.97,203.75,129.66,-203.75,-276.76,-962.32,-1020.98
4719,962.32,1076.51,203.75,46.25,-203.75,-266.74,-962.32,-935.41
4746,961.44,724.69,200.66,215.60,-200.66,-151.83,-961.44,-1378.89
4747,961.44,1062.70,200.66,215.64,-200.66,-40.79,-961.44,-732.78
4747,961.44,1024.84,200.66,-63.23,-200.66,-53.72,-961.44,-853.20
4747,960.57,1400.31,197.57,97.84,-197.57,-150.91,-960.57,-1040.14
4751,960.57,721.44,197.57,287.26,-197.57,-191.72,-960.57,-1260.35
4754,960.57,889.65,197.57,258.68,-197.57,-278.98,-960.57,-884.37
4775,960.57,918.88,197.57,89.98,-197.57,-187.56,-960.57,-658.55
4776,960.57,1273.31,197.57,94.13,-197.57,-18.64,-960.57,-1160.29
4776,960.57,873.88,197.57,361.33,-197.57,-27.75,-960.57,-857.26
4780,960.57,807.31,197.57,364.27,-197.57,-311.19,-960.57,-1248.24
4786,962.32,981.76,203.75,263.09,-203.75,-381.32,-962.32,-568.63
4795,962.32,1021.36,203.75,185.06,-203.75,-111.64,-962.32,-1018.02
4798,965.41,1032.80,202.87,94.55,-202.87,-19.54,-965.41,-1067.20
4803,965.41,768.45,202.87,145.22,-202.87,-193.92,-965.41,-1183.31
4812,970.25,1122.86,208.17,333.55,-208.17,-421.41,-970.25,-769.76
4817,970.25,951.90,208.17,314.08,-208.17,-342.32,-970.25,-600.26
4819,970.25,1204.54,208.17,356.09,-208.17,-270.88,-970.25,-1334.84
4842,970.25,643.87,208.17,296.02,-208.17,-154.53,-970.25,-1040.80
4843,970.25,899.03,208.17,138.12,-208.17,-308.69,-970.25,-1015.24
4843,971.13,1021.94,211.26,195.88,-211.26,-423.81,-971.13,-602.85
4846,971.13,1104.35,211.26,179.41,-211.26,-51.28,-971.13,-1327.10
4851,971.13,845.02,211.26,-25.11,-211.26,-23.44,-971.13,-941.69
4860,971.13,849.85,211.26,65.95,-211.26,-322.61,-971.13,-1092.19
4865,971.13,1247.03,211.26,233.63,-211.26,-310.22,-971.13,-668.65
4868,972.01,949.31,214.34,257.96,-214.34,39.25,-972.01,-934.01
4882,972.01,865.85,214.34,167.98,-214.34,50.61,-972.01,-1251.78
4882,972.01,754.01,214.34,108.01,-214.34,-233.26,-972.01,-927.83
4895,972.01,1357.25,214.34,290.72,-214.34,-293.67,-972.01,-892.21
4895,972.01,833.64,214.34,338.06,-214.34,-244.01,-972.01,-676.02
4899,972.01,987.73,214.34,168.37,-214.34,-80.23,-972.01,-1416.08
4907,972.01,737.54,214.34,183.93,-214.34,-150.91,-972.01,-929.99
4911,972.01,1242.03,214.34,245.91,-214.34,-397.40,-972.01,-1041.39
4918,972.01,997.59,214.34,102.98,-214.34,-271.70,-972.01,-595.68
4936,972.01,997.36,214.34,93.92,-214.34,-80.17,-972.01,-1238.69
4936,972.01,765.40,214.34,319.00,-214.34,-197.57,-972.01,-1096.35
4943,972.01,815.14,214.34,327.60,-214.34,-329.94,-972.01,-1094.13
4943,972.01,1236.60,214.34,433.90,-214.34,-306.00,-972.01,-656.68
4946,972.01,1006.92,214.34,222.96,-214.34,-341.96,-972.01,-687.28
4956,972.01,1030.36,214.34,3.71,-214.34,-282.62,-972.01,-1318.58
4959,972.01,612.86,214.34,187.69,-214.34,-305.96,-972.01,-1163.56
4965,972.01,1160.08,214.34,361.74,-214.34,-212.19,-972.01,-983.31
4973,972.01,1110.29,214.34,-30.12,-214.34,7.36,-972.01,-391.26
4977,972.01,1199.90,214.34,-181.70,-214.34,-105.94,-972.01,-1373.31
4983,972.01,493.32,214.34,188.54,-214.34,-385.67,-972.01,-990.26
4988,972.01,954.04,214.34,398.67,-214.34,-261.04,-972.01,-966.56
4997,972.01,1150.50,214.34,266.42,-214.34,53.85,-972.01,-758.02
5006,972.01,1230.41,214.34,30.29,-214.34,-14.67,-972.01,-972.64
5008,972.01,641.06,214.34,21.88,-214.34,-237.43,-972.01,-1164.45
5019,972.01,719.68,214.34,290.08,-214.34,-317.95,-972.01,-1017.42
5021,972.01,1364.73,214.34,487.15,-214.34,-137.13,-972.01,-1048.71
5025,972.01,1965.65,214.34,354.13,-214.34,59.39,-972.01,-839.43
5040,972.01,850.39,214.34,78.77,-214.34,-93.49,-972.01,-1101.10
5041,970.25,466.98,208.17,56.17,-208.17,-385.40,-970.25,-747.19
5044,970.25,1061.94,208.17,215.90,-208.17,-369.92,-970.25,-1229.66
5052,970.25,1400.02,208.17,311.87,-208.17,-50.93,-970.25,-806.48
5058,970.25,940.31,208.17,288.32,-208.17,26.29,-970.25,-1096.01
5061,970.25,646.55,208.17,365.75,-208.17,-239.53,-970.25,-834.87
5083,970.25,1024.81,208.17,417.82,-208.17,-431.57,-970.25,-1193.77
5083,970.25,1101.15,208.17,208.39,-208.17,-270.97,-970.25,-1006.00
5083,969.38,1070.99,205.08,-29.22,-205.08,-216.01,-969.38,-923.99
5086,969.38,736.33,205.08,162.65,-205.08,-216.00,-969.38,-854.11
5093,969.38,1041.04,205.08,303.77,-205.08,-276.69,-969.38,-748.32
5102,969.38,902.58,205.08,20.74,-205.08,-457.38,-969.38,-1425.11
5106,969.38,1212.86,205.08,-33.64,-205.08,-129.49,-969.38,-973.36
5109,969.38,757.86,205.08,253.63,-205.08,25.20,-969.38,-928.74
5122,969.38,903.87,205.08,261.01,-205.08,-215.81,-969.38,-665.07
5122,969.38,918.88,205.08,88.69,-205.08,-479.30,-969.38,-1418.63
5131,969.38,1134.28,205.08,70.20,-205.08,-202.68,-969.38,-794.60
5134,966.29,1021.86,205.96,280.20,-205.96,-4.60,-966.29,-767.86
5142,966.29,770.70,205.96,362.05,-205.96,-116.68,-966.29,-1001.59
5148,966.29,998.52,205.96,125.77,-205.96,-364.81,-966.29,-1063.32
5151,966.29,922.26,205.96,145.19,-205.96,-332.11,-966.29,-1105.64
5157,966.29,1234.85,205.96,299.57,-205.96,-160.78,-966.29,-728.27
5170,962.32,762.47,203.75,170.16,-203.75,-66.31,-962.32,-1066.61
5170,962.32,983.16,203.75,48.06,-203.75,-101.72,-962.32,-957.43
5176,962.32,890.80,203.75,177.81,-203.75,-191.64,-962.32,-1317.83
5180,962.32,1276.09,203.75,311.94,-203.75,-261.62,-962.32,-601.79
5198,962.32,726.30,203.75,308.18,-203.75,-295.79,-962.32,-881.03
5198,962.32,851.09,203.75,385.52,-203.75,-207.95,-962.32,-1090.72
5202,962.32,1044.03,203.75,90.31,-203.75,-249.61,-962.32,-1194.78
5208,962.32,1078.90,203.75,157.91,-203.75,-341.95,-962.32,-814.47
5215,962.32,905.81,203.75,313.65,-203.75,-377.92,-962.32,-774.74
5218,959.23,767.81,204.62,46.72,-204.62,-202.61,-959.23,-1141.52
5224,959.23,1225.28,204.62,-21.86,-204.62,46.99,-959.23,-966.10
5228,959.23,894.61,204.62,241.07,-204.62,-115.84,-959.23,-997.26
5237,960.11,1013.63,207.71,244.28,-207.71,-414.53,-960.11,-605.29
5240,960.11,664.07,207.71,222.04,-207.71,-349.54,-960.11,-1301.13
5248,960.99,1160.21,210.80,98.19,-210.80,75.38,-960.99,-1000.13
5254,960.99,1000.15,210.80,106.16,-210.80,17.80,-960.99,-891.93
5261,957.90,1023.84,211.68,302.91,-211.68,-274.92,-957.90,-675.38
5265,957.90,668.00,211.68,350.10,-211.68,-365.68,-957.90,-762.00
5272,955.69,1016.27,215.64,324.00,-215.64,-190.34,-955.69,-1490.99
5281,955.69,1156.70,215.64,217.96,-215.64,44.00,-955.69,-790.77
5284,955.69,973.49,215.64,16.25,-215.64,-82.15,-955.69,-859.70
